ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Morpheme_Index
WrittenBurmese-91_elephant-1-1,WrittenBurmese-91_elephant-1,cʰaŋ,091a,false,expert,Mann1998,,,,141
Achang-92_elephanttusk-1-1,Achang-92_elephanttusk-1,dzui³¹,092a,false,expert,Mann1998,,,,142
Bela-92_elephanttusk-1-1,Bela-92_elephanttusk-1,tui³,092a,false,expert,Mann1998,,,,142
Lashi-92_elephanttusk-1-1,Lashi-92_elephanttusk-1,dzi⁵²,092a,false,expert,Mann1998,,,,142
Maru-92_elephanttusk-1-1,Maru-92_elephanttusk-1,dzӧi³¹,092a,false,expert,Mann1998,,,,142
Phon-92_elephanttusk-1-1,Phon-92_elephanttusk-1,sʰui⁵⁵,092a,false,expert,Mann1998,,,,142
WrittenBurmese-92_elephanttusk-1-1,WrittenBurmese-92_elephanttusk-1,cwai,092a,false,expert,Mann1998,,,,142
Zaiwa-92_elephanttusk-1-1,Zaiwa-92_elephanttusk-1,dzui³¹,092a,false,expert,Mann1998,,,,142
Achang-93_bird-1-1,Achang-93_bird-1,ŋɔ̣ɂ⁵²,093a,false,expert,Mann1998,,,,143
Bela-93_bird-1-1,Bela-93_bird-1,ŋạɂ⁵²,093a,false,expert,Mann1998,,,,143
Lashi-93_bird-1-1,Lashi-93_bird-1,ŋɔ̣ɂ⁵²,093a,false,expert,Mann1998,,,,143
Maru-93_bird-1-1,Maru-93_bird-1,ŋɔ̣ɂ⁵⁴,093a,false,expert,Mann1998,,,,143
Phon-93_bird-1-1,Phon-93_bird-1,ŋa³¹,093a,false,expert,Mann1998,,,,143
WrittenBurmese-93_bird-1-1,WrittenBurmese-93_bird-1,hŋak,093a,false,expert,Mann1998,,,,143
Zaiwa-93_bird-1-1,Zaiwa-93_bird-1,ŋɔ̣ɂ⁵⁴,093a,false,expert,Mann1998,,,,143
Achang-94_birdnest-1-1,Achang-94_birdnest-1,suat⁵⁴,094a,false,expert,Mann1998,,,,144
Lashi-94_birdnest-1-1,Lashi-94_birdnest-1,soiɂ⁵³,094a,false,expert,Mann1998,,,,144
Maru-94_birdnest-1-1,Maru-94_birdnest-1,sait⁵⁴,094a,false,expert,Mann1998,,,,144
Phon-94_birdnest-1-1,Phon-94_birdnest-1,ʃaɂ³¹,094a,false,expert,Mann1998,,,,144
WrittenBurmese-94_birdnest-1-1,WrittenBurmese-94_birdnest-1,suik,094a,false,expert,Mann1998,,,,144
Zaiwa-94_birdnest-1-1,Zaiwa-94_birdnest-1,sʊt⁵,094a,false,expert,Mann1998,,,,144
Achang-95_wing-1-1,Achang-95_wing-1,duŋ³¹,095a,false,expert,Mann1998,,,,145
Lashi-95_wing-1-1,Lashi-95_wing-1,doŋ⁵¹,095a,false,expert,Mann1998,,,,145
Maru-95_wing-1-1,Maru-95_wing-1,dauŋ⁴¹,095a,false,expert,Mann1998,,,,145
Phon-95_wing-1-1,Phon-95_wing-1,tɔŋ⁵⁵,095a,false,expert,Mann1998,,,,145
WrittenBurmese-95_wing-1-1,WrittenBurmese-95_wing-1,tauŋ,095a,false,expert,Mann1998,,,,145
Zaiwa-95_wing-1-1,Zaiwa-95_wing-1,duŋ³¹,095a,false,expert,Mann1998,,,,145
Achang-96_feather-1-1,Achang-96_feather-1,mau⁴⁵,096a,false,expert,Mann1998,,,,146
Lashi-96_feather-1-1,Lashi-96_feather-1,mau³⁵ ɂa³,096a,false,expert,Mann1998,,,,146
Lashi-96_feather-1-2,Lashi-96_feather-1,mau³⁵ ɂa³,096b,false,expert,Mann1998,,,,147
Maru-96_feather-1-1,Maru-96_feather-1,mọk⁵,096a,false,expert,Mann1998,,,,146
Phon-96_feather-1-1,Phon-96_feather-1,mjai,096a,false,expert,Mann1998,,,,146
WrittenBurmese-96_feather-1-1,WrittenBurmese-96_feather-1,mwe: ɂə,096a,false,expert,Mann1998,,,,146
WrittenBurmese-96_feather-1-2,WrittenBurmese-96_feather-1,mwe: ɂə,096b,false,expert,Mann1998,,,,147
Zaiwa-96_feather-1-1,Zaiwa-96_feather-1,mau³¹,096a,false,expert,Mann1998,,,,146
Achang-97_fly-1-1,Achang-97_fly-1,daŋ³,097a,false,expert,Mann1998,,,,148
Lashi-97_fly-1-1,Lashi-97_fly-1,daŋ³,097a,false,expert,Mann1998,,,,148
Maru-97_fly-1-1,Maru-97_fly-1,da⁴,097a,false,expert,Mann1998,,,,148
WrittenBurmese-97_fly-1-1,WrittenBurmese-97_fly-1,pjam,097a,false,expert,Mann1998,,,,148
Zaiwa-97_fly-1-1,Zaiwa-97_fly-1,daŋ⁵³,097a,false,expert,Mann1998,,,,148
Achang-98_egg-1-1,Achang-98_egg-1,ɂuɂ⁵³,098a,false,expert,Mann1998,,,,149
Bela-98_egg-1-1,Bela-98_egg-1,ɣụ²³,098a,false,expert,Mann1998,,,,149
Lashi-98_egg-1-1,Lashi-98_egg-1,wɨ̣ɂ⁵³,098a,false,expert,Mann1998,,,,149
Maru-98_egg-1-1,Maru-98_egg-1,au⁵⁴,098a,false,expert,Mann1998,,,,149
Phon-98_egg-1-1,Phon-98_egg-1,ɂu³¹,098a,false,expert,Mann1998,,,,149
WrittenBurmese-98_egg-1-1,WrittenBurmese-98_egg-1,ɂuˀ,098a,false,expert,Mann1998,,,,149
Zaiwa-98_egg-1-1,Zaiwa-98_egg-1,ɂu³,098a,false,expert,Mann1998,,,,149
Achang-99_chicken-1-1,Achang-99_chicken-1,gjɔɂ³¹,099a,false,expert,Mann1998,,,,150
Bela-99_chicken-1-1,Bela-99_chicken-1,ɣɔɂ²³,099a,false,expert,Mann1998,,,,150
Lashi-99_chicken-1-1,Lashi-99_chicken-1,gjɔɂ³²,099a,false,expert,Mann1998,,,,150
Maru-99_chicken-1-1,Maru-99_chicken-1,ɣɔɂ³²,099a,false,expert,Mann1998,,,,150
WrittenBurmese-99_chicken-1-1,WrittenBurmese-99_chicken-1,krak,099a,false,expert,Mann1998,,,,150
Zaiwa-99_chicken-1-1,Zaiwa-99_chicken-1,βʷɔɂ³²,099a,false,expert,Mann1998,,,,150
Achang-100_duck-1-1,Achang-100_duck-1,bɛ³,100a,false,expert,Mann1998,,,,151
Lashi-100_duck-1-1,Lashi-100_duck-1,bə³,100a,false,expert,Mann1998,,,,151
WrittenBurmese-100_duck-1-1,WrittenBurmese-100_duck-1,bai:,100a,false,expert,Mann1998,,,,151
Achang-101_fish-1-1,Achang-101_fish-1,n⁴³,101a,false,expert,Mann1998,,,,152
Bela-101_fish-1-1,Bela-101_fish-1,ŋə,101a,false,expert,Mann1998,,,,152
Lashi-101_fish-1-1,Lashi-101_fish-1,ŋə³,101a,false,expert,Mann1998,,,,152
Maru-101_fish-1-1,Maru-101_fish-1,ŋo³,101a,false,expert,Mann1998,,,,152
Phon-101_fish-1-1,Phon-101_fish-1,ŋa³¹,101a,false,expert,Mann1998,,,,152
WrittenBurmese-101_fish-1-1,WrittenBurmese-101_fish-1,ŋa:,101a,false,expert,Mann1998,,,,152
Zaiwa-101_fish-1-1,Zaiwa-101_fish-1,ŋɔt³,101a,false,expert,Mann1998,,,,152
Achang-102_snake-1-1,Achang-102_snake-1,lạŋ³ nji³¹,102a,false,expert,Mann1998,,,,153
Achang-102_snake-1-2,Achang-102_snake-1,lạŋ³ nji³¹,102b,false,expert,Mann1998,,,,154
Lashi-102_snake-1-1,Lashi-102_snake-1,lạŋ³⁴ mjũ⁴¹,102a,false,expert,Mann1998,,,,153
Lashi-102_snake-1-2,Lashi-102_snake-1,lạŋ³⁴ mjũ⁴¹,102b,false,expert,Mann1998,,,,154
Maru-102_snake-1-1,Maru-102_snake-1,lạ³ mọị³²,102a,false,expert,Mann1998,,,,153
Maru-102_snake-1-2,Maru-102_snake-1,lạ³ mọị³²,102b,false,expert,Mann1998,,,,154
Zaiwa-102_snake-1-1,Zaiwa-102_snake-1,lạŋ⁵³ mui³¹,102a,false,expert,Mann1998,,,,153
Zaiwa-102_snake-1-2,Zaiwa-102_snake-1,lạŋ⁵³ mui³¹,102b,false,expert,Mann1998,,,,154
Bela-102_snake-1-1,Bela-102_snake-1,me³,102b,false,expert,Mann1998,,,,154
WrittenBurmese-102_snake-1-1,WrittenBurmese-102_snake-1,mrwe,102b,false,expert,Mann1998,,,,154
Lashi-103_houselizard-1-1,Lashi-103_houselizard-1,dʒɛ⁵,103a,false,expert,Mann1998,,,,155
Zaiwa-103_houselizard-1-1,Zaiwa-103_houselizard-1,dzuŋ³,103a,false,expert,Mann1998,,,,155
Achang-105_crocodile-1-1,Achang-105_crocodile-1,man³¹,105a,false,expert,Mann1998,,,,156
Phon-105_crocodile-1-1,Phon-105_crocodile-1,mi³¹,105a,false,expert,Mann1998,,,,156
WrittenBurmese-105_crocodile-1-1,WrittenBurmese-105_crocodile-1,miˀ,105a,false,expert,Mann1998,,,,156
Achang-106_frog-1-1,Achang-106_frog-1,pụ⁵,106a,false,expert,Mann1998,,,,157
Bela-106_frog-1-1,Bela-106_frog-1,pa²³,106a,false,expert,Mann1998,,,,157
Lashi-106_frog-1-1,Lashi-106_frog-1,pu⁵,106a,false,expert,Mann1998,,,,157
Maru-106_frog-1-1,Maru-106_frog-1,pọ³,106a,false,expert,Mann1998,,,,157
Phon-106_frog-1-1,Phon-106_frog-1,pa³¹,106a,false,expert,Mann1998,,,,157
WrittenBurmese-106_frog-1-1,WrittenBurmese-106_frog-1,pʰa:,106a,false,expert,Mann1998,,,,157
Zaiwa-106_frog-1-1,Zaiwa-106_frog-1,bɔ³¹,106a,false,expert,Mann1998,,,,157
Achang-107_insect-1-1,Achang-107_insect-1,bau³,107a,false,expert,Mann1998,,,,158
Phon-107_insect-1-1,Phon-107_insect-1,pu³¹,107a,false,expert,Mann1998,,,,158
WrittenBurmese-107_insect-1-1,WrittenBurmese-107_insect-1,pui:,107a,false,expert,Mann1998,,,,158
Zaiwa-107_insect-1-1,Zaiwa-107_insect-1,bau³¹,107a,false,expert,Mann1998,,,,158
Achang-108_spider-1-1,Achang-108_spider-1,njɔ̣⁴²,108a,false,expert,Mann1998,,,,159
Lashi-108_spider-1-1,Lashi-108_spider-1,mjɛ³ gaŋ³²,108a,false,expert,Mann1998,,,,159
Lashi-108_spider-1-2,Lashi-108_spider-1,mjɛ³ gaŋ³²,108b,false,expert,Mann1998,,,,160
Zaiwa-108_spider-1-1,Zaiwa-108_spider-1,mjạ⁴ gɔŋ³²,108a,false,expert,Mann1998,,,,159
Zaiwa-108_spider-1-2,Zaiwa-108_spider-1,mjạ⁴ gɔŋ³²,108b,false,expert,Mann1998,,,,160
Bela-108_spider-1-1,Bela-108_spider-1,koŋ⁵²,108b,false,expert,Mann1998,,,,160
Maru-108_spider-1-1,Maru-108_spider-1,ga³²,108b,false,expert,Mann1998,,,,160
Achang-109_spiderweb-1-1,Achang-109_spiderweb-1,sot⁵,109a,false,expert,Mann1998,,,,161
Maru-109_spiderweb-1-1,Maru-109_spiderweb-1,sait⁵,109a,false,expert,Mann1998,,,,161
Zaiwa-109_spiderweb-1-1,Zaiwa-109_spiderweb-1,sʊt⁵,109a,false,expert,Mann1998,,,,161
Lashi-109_spiderweb-1-1,Lashi-109_spiderweb-1,jɛm³,109b,false,expert,Mann1998,,,,162
WrittenBurmese-109_spiderweb-1-1,WrittenBurmese-109_spiderweb-1,ɂim,109b,false,expert,Mann1998,,,,162
Bela-110_louse-1-1,Bela-110_louse-1,ʃaun²³,110a,false,expert,Mann1998,,,,163
Lashi-110_louse-1-1,Lashi-110_louse-1,ʃen⁵,110a,false,expert,Mann1998,,,,163
Maru-110_louse-1-1,Maru-110_louse-1,ʃɪn²,110a,false,expert,Mann1998,,,,163
WrittenBurmese-110_louse-1-1,WrittenBurmese-110_louse-1,san:,110a,false,expert,Mann1998,,,,163
Zaiwa-110_louse-1-1,Zaiwa-110_louse-1,ʃɪn³¹,110a,false,expert,Mann1998,,,,163
Achang-111_termite-1-1,Achang-111_termite-1,dʒaŋ³ guan⁵,111a,false,expert,Mann1998,,,,164
Achang-111_termite-1-2,Achang-111_termite-1,dʒaŋ³ guan⁵,111b,false,expert,Mann1998,,,,165
Maru-111_termite-1-1,Maru-111_termite-1,dʒạ³² kạn³,111a,false,expert,Mann1998,,,,164
Maru-111_termite-1-2,Maru-111_termite-1,dʒạ³² kạn³,111b,false,expert,Mann1998,,,,165
Zaiwa-111_termite-1-1,Zaiwa-111_termite-1,dʒaŋ³² gɔŋ²¹,111a,false,expert,Mann1998,,,,164
Zaiwa-111_termite-1-2,Zaiwa-111_termite-1,dʒaŋ³² gɔŋ²¹,111b,false,expert,Mann1998,,,,165
Lashi-111_termite-1-1,Lashi-111_termite-1,kʰjæm⁵²,111b,false,expert,Mann1998,,,,165
Phon-111_termite-1-1,Phon-111_termite-1,ʃɛɪ³¹,111b,false,expert,Mann1998,,,,165
WrittenBurmese-111_termite-1-1,WrittenBurmese-111_termite-1,kʰraˀ,111b,false,expert,Mann1998,,,,165
Achang-112_cockroach-1-1,Achang-112_cockroach-1,tʰjɔ⁴²,112a,false,expert,Mann1998,,,,166
Bela-112_cockroach-1-1,Bela-112_cockroach-1,pʰja³,112a,false,expert,Mann1998,,,,166
Lashi-112_cockroach-1-1,Lashi-112_cockroach-1,pʰjɔ⁴²,112a,false,expert,Mann1998,,,,166
Maru-112_cockroach-1-1,Maru-112_cockroach-1,pʰjɔ³¹,112a,false,expert,Mann1998,,,,166
WrittenBurmese-112_cockroach-1-1,WrittenBurmese-112_cockroach-1,pui:,112a,false,expert,Mann1998,,,,166
Zaiwa-112_cockroach-1-1,Zaiwa-112_cockroach-1,pʰjɔ⁵³,112a,false,expert,Mann1998,,,,166
Achang-113_snail-1-1,Achang-113_snail-1,nə³ bap³¹,113a,false,expert,Mann1998,,,,167
Achang-113_snail-1-2,Achang-113_snail-1,nə³ bap³¹,113b,false,expert,Mann1998,,,,168
Lashi-113_snail-1-1,Lashi-113_snail-1,nə³² bait³²,113a,false,expert,Mann1998,,,,167
Lashi-113_snail-1-2,Lashi-113_snail-1,nə³² bait³²,113b,false,expert,Mann1998,,,,168
Maru-113_snail-1-1,Maru-113_snail-1,nə² beɂ²¹,113a,false,expert,Mann1998,,,,167
Maru-113_snail-1-2,Maru-113_snail-1,nə² beɂ²¹,113b,false,expert,Mann1998,,,,168
WrittenBurmese-113_snail-1-1,WrittenBurmese-113_snail-1,pak,113b,false,expert,Mann1998,,,,168
Achang-114_mosquito-1-1,Achang-114_mosquito-1,kjạŋ³,114a,false,expert,Mann1998,,,,169
Bela-114_mosquito-1-1,Bela-114_mosquito-1,kjạŋ³,114a,false,expert,Mann1998,,,,169
Lashi-114_mosquito-1-1,Lashi-114_mosquito-1,kjạŋ⁵²,114a,false,expert,Mann1998,,,,169
Maru-114_mosquito-1-1,Maru-114_mosquito-1,gjạ²¹,114a,false,expert,Mann1998,,,,169
WrittenBurmese-114_mosquito-1-1,WrittenBurmese-114_mosquito-1,kʰraŋ,114a,false,expert,Mann1998,,,,169
Zaiwa-114_mosquito-1-1,Zaiwa-114_mosquito-1,kjạŋ⁵³,114a,false,expert,Mann1998,,,,169
Achang-115_bee-1-1,Achang-115_bee-1,djɔ³,115a,false,expert,Mann1998,,,,170
Bela-115_bee-1-1,Bela-115_bee-1,pja⁵²,115a,false,expert,Mann1998,,,,170
Lashi-115_bee-1-1,Lashi-115_bee-1,bjɔ³,115a,false,expert,Mann1998,,,,170
Maru-115_bee-1-1,Maru-115_bee-1,bjɔ²,115a,false,expert,Mann1998,,,,170
WrittenBurmese-115_bee-1-1,WrittenBurmese-115_bee-1,pja:,115a,false,expert,Mann1998,,,,170
Zaiwa-115_bee-1-1,Zaiwa-115_bee-1,bjɔ³¹,115a,false,expert,Mann1998,,,,170
Achang-116_flyinsect-1-1,Achang-116_flyinsect-1,jaŋ³ kʰuŋ⁵,116a,false,expert,Mann1998,,,,171
Achang-116_flyinsect-1-2,Achang-116_flyinsect-1,jaŋ³ kʰuŋ⁵,116b,false,expert,Mann1998,,,,172
Bela-116_flyinsect-1-1,Bela-116_flyinsect-1,joŋ,116a,false,expert,Mann1998,,,,171
Lashi-116_flyinsect-1-1,Lashi-116_flyinsect-1,jaŋ³ kʰoŋ⁵,116a,false,expert,Mann1998,,,,171
Lashi-116_flyinsect-1-2,Lashi-116_flyinsect-1,jaŋ³ kʰoŋ⁵,116b,false,expert,Mann1998,,,,172
Phon-116_flyinsect-1-1,Phon-116_flyinsect-1,jo⁵⁵ kə,116a,false,expert,Mann1998,,,,171
Phon-116_flyinsect-1-2,Phon-116_flyinsect-1,jo⁵⁵ kə,116b,false,expert,Mann1998,,,,172
WrittenBurmese-116_flyinsect-1-1,WrittenBurmese-116_flyinsect-1,jaŋ,116a,false,expert,Mann1998,,,,171
Zaiwa-116_flyinsect-1-1,Zaiwa-116_flyinsect-1,jaŋ³² kʰuŋ³¹,116a,false,expert,Mann1998,,,,171
Zaiwa-116_flyinsect-1-2,Zaiwa-116_flyinsect-1,jaŋ³² kʰuŋ³¹,116b,false,expert,Mann1998,,,,172
Achang-117_butterfly-1-1,Achang-117_butterfly-1,pʰə³ djam³,117a,false,expert,Mann1998,,,,173
Achang-117_butterfly-1-2,Achang-117_butterfly-1,pʰə³ djam³,117b,false,expert,Mann1998,,,,174
Bela-117_butterfly-1-1,Bela-117_butterfly-1,pʰə³ lẽ³,117a,false,expert,Mann1998,,,,173
Bela-117_butterfly-1-2,Bela-117_butterfly-1,pʰə³ lẽ³,117b,false,expert,Mann1998,,,,174
Lashi-117_butterfly-1-1,Lashi-117_butterfly-1,pʰə⁵³ læm²¹,117a,false,expert,Mann1998,,,,173
Lashi-117_butterfly-1-2,Lashi-117_butterfly-1,pʰə⁵³ læm²¹,117b,false,expert,Mann1998,,,,174
Maru-117_butterfly-1-1,Maru-117_butterfly-1,pʰət³² le³¹,117a,false,expert,Mann1998,,,,173
Maru-117_butterfly-1-2,Maru-117_butterfly-1,pʰət³² le³¹,117b,false,expert,Mann1998,,,,174
Zaiwa-117_butterfly-1-1,Zaiwa-117_butterfly-1,pʰət⁵ lạm⁵³,117a,false,expert,Mann1998,,,,173
Zaiwa-117_butterfly-1-2,Zaiwa-117_butterfly-1,pʰət⁵ lạm⁵³,117b,false,expert,Mann1998,,,,174
WrittenBurmese-117_butterfly-1-1,WrittenBurmese-117_butterfly-1,lip pra,117b,false,expert,Mann1998,,,,174
WrittenBurmese-117_butterfly-1-2,WrittenBurmese-117_butterfly-1,lip pra,117c,false,expert,Mann1998,,,,175
Phon-117_butterfly-1-1,Phon-117_butterfly-1,pja⁵⁵,117c,false,expert,Mann1998,,,,175
Achang-118_scorpion-1-1,Achang-118_scorpion-1,guŋ³¹ gau⁵,118a,false,expert,Mann1998,,,,176
Achang-118_scorpion-1-2,Achang-118_scorpion-1,guŋ³¹ gau⁵,118b,false,expert,Mann1998,,,,177
Lashi-118_scorpion-1-1,Lashi-118_scorpion-1,goŋ⁵² gau⁵,118a,false,expert,Mann1998,,,,176
Lashi-118_scorpion-1-2,Lashi-118_scorpion-1,goŋ⁵² gau⁵,118b,false,expert,Mann1998,,,,177
WrittenBurmese-118_scorpion-1-1,WrittenBurmese-118_scorpion-1,kaŋ: kauk,118a,false,expert,Mann1998,,,,176
WrittenBurmese-118_scorpion-1-2,WrittenBurmese-118_scorpion-1,kaŋ: kauk,118c,false,expert,Mann1998,,,,178
Phon-118_scorpion-1-1,Phon-118_scorpion-1,ko³¹,118b,false,expert,Mann1998,,,,177
Zaiwa-118_scorpion-1-1,Zaiwa-118_scorpion-1,gɔk⁴,118c,false,expert,Mann1998,,,,178
Achang-119_head-1-1,Achang-119_head-1,ɂut⁵ lɔm⁵³,119a,false,expert,Mann1998,,,,179
Achang-119_head-1-2,Achang-119_head-1,ɂut⁵ lɔm⁵³,119b,false,expert,Mann1998,,,,180
Bela-119_head-1-1,Bela-119_head-1,ɂu³ lam⁵²,119a,false,expert,Mann1998,,,,179
Bela-119_head-1-2,Bela-119_head-1,ɂu³ lam⁵²,119b,false,expert,Mann1998,,,,180
Lashi-119_head-1-1,Lashi-119_head-1,wə⁵ lø̃m⁵¹,119a,false,expert,Mann1998,,,,179
Lashi-119_head-1-2,Lashi-119_head-1,wə⁵ lø̃m⁵¹,119b,false,expert,Mann1998,,,,180
Maru-119_head-1-1,Maru-119_head-1,ɂau²,119a,false,expert,Mann1998,,,,179
Zaiwa-119_head-1-1,Zaiwa-119_head-1,ɂʊt³² lụm³¹,119a,false,expert,Mann1998,,,,179
Zaiwa-119_head-1-2,Zaiwa-119_head-1,ɂʊt³² lụm³¹,119b,false,expert,Mann1998,,,,180
Achang-120_face-1-1,Achang-120_face-1,njɔɂ⁴³ nɔ̣³¹,120a,false,expert,Mann1998,,,,181
Achang-120_face-1-2,Achang-120_face-1,njɔɂ⁴³ nɔ̣³¹,120b,false,expert,Mann1998,,,,182
Bela-120_face-1-1,Bela-120_face-1,mjaɂ²³,120a,false,expert,Mann1998,,,,181
Lashi-120_face-1-1,Lashi-120_face-1,mjɔ̃ɂ⁴ nɔ̃³,120a,false,expert,Mann1998,,,,181
Lashi-120_face-1-2,Lashi-120_face-1,mjɔ̃ɂ⁴ nɔ̃³,120b,false,expert,Mann1998,,,,182
Maru-120_face-1-1,Maru-120_face-1,mjɔɂ³ nɔ³,120a,false,expert,Mann1998,,,,181
Maru-120_face-1-2,Maru-120_face-1,mjɔɂ³ nɔ³,120b,false,expert,Mann1998,,,,182
WrittenBurmese-120_face-1-1,WrittenBurmese-120_face-1,mjak hna,120a,false,expert,Mann1998,,,,181
WrittenBurmese-120_face-1-2,WrittenBurmese-120_face-1,mjak hna,120b,false,expert,Mann1998,,,,182
Zaiwa-120_face-1-1,Zaiwa-120_face-1,mjɔɂ³²,120a,false,expert,Mann1998,,,,181
Achang-121_brain-1-1,Achang-121_brain-1,ɂu⁴⁵ nuk⁴²,121a,false,expert,Mann1998,,,,183
Achang-121_brain-1-2,Achang-121_brain-1,ɂu⁴⁵ nuk⁴²,121b,false,expert,Mann1998,,,,184
Bela-121_brain-1-1,Bela-121_brain-1,ɂu nauɂ²³,121a,false,expert,Mann1998,,,,183
Bela-121_brain-1-2,Bela-121_brain-1,ɂu nauɂ²³,121b,false,expert,Mann1998,,,,184
Lashi-121_brain-1-1,Lashi-121_brain-1,wə⁵ noɂ⁵¹,121a,false,expert,Mann1998,,,,183
Lashi-121_brain-1-2,Lashi-121_brain-1,wə⁵ noɂ⁵¹,121b,false,expert,Mann1998,,,,184
Maru-121_brain-1-1,Maru-121_brain-1,ɂau³ nauɂ⁴²,121a,false,expert,Mann1998,,,,183
Maru-121_brain-1-2,Maru-121_brain-1,ɂau³ nauɂ⁴²,121b,false,expert,Mann1998,,,,184
Phon-121_brain-1-1,Phon-121_brain-1,ɂo³¹ nokɂ³¹,121a,false,expert,Mann1998,,,,183
Phon-121_brain-1-2,Phon-121_brain-1,ɂo³¹ nokɂ³¹,121b,false,expert,Mann1998,,,,184
WrittenBurmese-121_brain-1-1,WrittenBurmese-121_brain-1,ɂu: hnauk,121a,false,expert,Mann1998,,,,183
WrittenBurmese-121_brain-1-2,WrittenBurmese-121_brain-1,ɂu: hnauk,121b,false,expert,Mann1998,,,,184
Zaiwa-121_brain-1-1,Zaiwa-121_brain-1,ɂu³⁴ nuɂ⁵,121a,false,expert,Mann1998,,,,183
Zaiwa-121_brain-1-2,Zaiwa-121_brain-1,ɂu³⁴ nuɂ⁵,121b,false,expert,Mann1998,,,,184
Achang-122_hair-1-1,Achang-122_hair-1,tsʰam³,122a,false,expert,Mann1998,,,,185
Bela-122_hair-1-1,Bela-122_hair-1,tsʰi³,122a,false,expert,Mann1998,,,,185
Lashi-122_hair-1-1,Lashi-122_hair-1,tsʰæm⁵³,122a,false,expert,Mann1998,,,,185
Maru-122_hair-1-1,Maru-122_hair-1,tsʰe⁴¹,122a,false,expert,Mann1998,,,,185
Phon-122_hair-1-1,Phon-122_hair-1,sʰɛ⁵⁵,122a,false,expert,Mann1998,,,,185
WrittenBurmese-122_hair-1-1,WrittenBurmese-122_hair-1,cʰam,122a,false,expert,Mann1998,,,,185
Zaiwa-122_hair-1-1,Zaiwa-122_hair-1,tsʰam⁵³,122a,false,expert,Mann1998,,,,185
Achang-123_forehead-1-1,Achang-123_forehead-1,ŋa³ laŋ³,123a,false,expert,Mann1998,,,,186
Achang-123_forehead-1-2,Achang-123_forehead-1,ŋa³ laŋ³,123b,false,expert,Mann1998,,,,187
Lashi-123_forehead-1-1,Lashi-123_forehead-1,ŋə³ laŋ³,123a,false,expert,Mann1998,,,,186
Lashi-123_forehead-1-2,Lashi-123_forehead-1,ŋə³ laŋ³,123b,false,expert,Mann1998,,,,187
Maru-123_forehead-1-1,Maru-123_forehead-1,ŋa³ la²,123a,false,expert,Mann1998,,,,186
Maru-123_forehead-1-2,Maru-123_forehead-1,ŋa³ la²,123b,false,expert,Mann1998,,,,187
WrittenBurmese-123_forehead-1-1,WrittenBurmese-123_forehead-1,naˀ kʰauŋ:,123a,false,expert,Mann1998,,,,186
WrittenBurmese-123_forehead-1-2,WrittenBurmese-123_forehead-1,naˀ kʰauŋ:,123b,false,expert,Mann1998,,,,187
Zaiwa-123_forehead-1-1,Zaiwa-123_forehead-1,ŋɔt³ laŋ³¹,123a,false,expert,Mann1998,,,,186
Zaiwa-123_forehead-1-2,Zaiwa-123_forehead-1,ŋɔt³ laŋ³¹,123b,false,expert,Mann1998,,,,187
Achang-124_eyebrow-1-1,Achang-124_eyebrow-1,mi³²,124a,false,expert,Mann1998,,,,188
Bela-124_eyebrow-1-1,Bela-124_eyebrow-1,mauŋ²³,124a,false,expert,Mann1998,,,,188
Lashi-124_eyebrow-1-1,Lashi-124_eyebrow-1,mɨ³,124a,false,expert,Mann1998,,,,188
Zaiwa-124_eyebrow-1-1,Zaiwa-124_eyebrow-1,mau³,124a,false,expert,Mann1998,,,,188
Achang-125_eye-1-1,Achang-125_eye-1,njɔɂ³ dʒi⁴³,125a,false,expert,Mann1998,,,,189
Achang-125_eye-1-2,Achang-125_eye-1,njɔɂ³ dʒi⁴³,125b,false,expert,Mann1998,,,,190
Bela-125_eye-1-1,Bela-125_eye-1,mja²³ tsi²³,125a,false,expert,Mann1998,,,,189
Bela-125_eye-1-2,Bela-125_eye-1,mja²³ tsi²³,125b,false,expert,Mann1998,,,,190
Lashi-125_eye-1-1,Lashi-125_eye-1,mjɔ̃ɂ⁴,125a,false,expert,Mann1998,,,,189
Maru-125_eye-1-1,Maru-125_eye-1,mjɔɂ³²,125a,false,expert,Mann1998,,,,189
Phon-125_eye-1-1,Phon-125_eye-1,juɂ³¹ si³¹,125a,false,expert,Mann1998,,,,189
Phon-125_eye-1-2,Phon-125_eye-1,juɂ³¹ si³¹,125b,false,expert,Mann1998,,,,190
WrittenBurmese-125_eye-1-1,WrittenBurmese-125_eye-1,mjak,125a,false,expert,Mann1998,,,,189
Zaiwa-125_eye-1-1,Zaiwa-125_eye-1,mjɔɂ³² dʒi³,125a,false,expert,Mann1998,,,,189
Zaiwa-125_eye-1-2,Zaiwa-125_eye-1,mjɔɂ³² dʒi³,125b,false,expert,Mann1998,,,,190
Achang-126_eyelid-1-1,Achang-126_eyelid-1,kụk⁵⁴,126a,false,expert,Mann1998,,,,191
Lashi-126_eyelid-1-1,Lashi-126_eyelid-1,gok⁵³,126a,false,expert,Mann1998,,,,191
WrittenBurmese-126_eyelid-1-1,WrittenBurmese-126_eyelid-1,kʰwam,126a,false,expert,Mann1998,,,,191
Zaiwa-126_eyelid-1-1,Zaiwa-126_eyelid-1,kụɂ⁵,126a,false,expert,Mann1998,,,,191
